ID,Label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
ID_0010,Segment_Type_2,-11.064697606890785,5.255833264407691,-4.116162185407312,-3.6273695223086544,7.601822714502528,-3.8679739940252973,-1.182326381430407,3.8315327367310235,-6.8872201648454165,-10.929162798964931,-5.191844992562904,-8.91477167123442,11.019168012294749,3.909564114459298,2.973786286113972,7.564971562070186,8.437610157694568,-3.5451780998833566,9.591104828002877,1.6691656965383392,3.5271877380461065,5.249650779124221,-5.754157549975095,-5.919159010376677,-5.257971928534577,0.7137988743640324,8.86730215425007,5.399731914378749,-9.780771570483218,0.18246185484233915,-2.471249161084958,-6.894950926897173,-4.640803894798701,-3.1177672551386886,8.891056049649803,-5.542885546756385,2.0638435109010835,1.5476104258085193,-1.5901441303024146,10.64121505455712,8.217658275533303,-4.170223880534768,0.40914401545892676,-4.080835365689981,-4.270830162087567,-9.107806494925542,2.5160658612780593,0.20418554293649704,-11.730085450530568,-4.807598092781783
ID_0011,Segment_Type_3,7.6392412045451055,-6.291775112401969,-6.314830953168859,-5.876639016889143,6.060914119605064,-5.452631902366005,5.40799895888086,5.420619150208287,-3.5684814375077516,5.057597916454657,0.5463865887453523,6.36083548395204,0.7694369973041604,2.9246070309640486,-6.923905727744199,12.967720274493438,-5.578986248100576,-6.5614686195824605,-11.76518125219439,-0.6144817164901664,4.515197290958401,-9.1543848700951,1.5954889007560649,-4.170700177418578,2.3143589261279693,-7.119019091645578,1.3917579308695318,-4.0181788347007386,8.592595333339837,-6.757007012474932,-1.4017032500233575,-6.208377925707785,12.386564279485588,5.115066836375697,-5.422630972307061,0.9864195301891521,9.537661677429492,-0.1521684885018118,3.48058019823172,-1.5309888476758182,-7.104352235230061,8.67696222837911,8.104974006978058,1.8692640550493014,-4.3128660885961505,-3.3843503170325517,9.080059553602538,5.33756716163609,8.253251544742323,7.375775827620978
ID_0012,Segment_Type_3,9.639724469859166,-6.878429959296503,-6.925385806284178,0.010455533309967485,10.033496786652327,-5.117858277136787,-0.06688909826241929,-0.4206538525700987,-7.6016582096701555,3.23651941523993,-5.59046701824103,2.5069319396857157,5.395861637188391,2.5305765950648684,-7.028371360377808,9.169326758441018,-5.895956311390858,-7.411620466180225,-7.647380011259166,0.6315338408348519,2.5017210114678226,-5.0121956166697075,0.4804663606439262,-1.0610189955393974,-1.6547858578179275,-8.089837181408408,4.8407962136791385,-2.0309616245565536,3.595734116741975,-7.823529068510679,3.0038710125519286,-7.113247645612975,10.004962365568225,5.936929147806763,-4.232957077206035,3.1688604250952777,9.141480083371587,3.8215184489388148,1.6118019291719796,-4.985539643004604,-12.335713483622119,3.659426566327802,8.213138426760402,4.848614424119498,0.10996096336444106,-5.240155383680835,0.7460170933015913,10.274603081287998,5.704999067556448,1.654840247970439
ID_0013,Segment_Type_3,12.202631532651475,-5.230947794521747,-12.008013763309132,2.7492700513481694,12.80009399974695,-2.0858096805629014,2.386382674407571,4.560365777217922,-4.903179460881796,8.066943242223902,-4.031589893336521,0.7600835004198042,4.409786386110791,3.738630516119323,-8.326181334453228,8.382149681289608,-3.3032817903802,-6.8977413072642175,-11.25769266511935,-1.0667908898525358,2.014372082419364,-12.108391386114185,0.9505674986341945,-2.426220077499273,3.413479186616246,-8.814429769116847,5.957197464614218,-1.5230893337399807,9.971664826514141,-8.548000394786042,-0.34523154819859847,-4.909865329740831,8.03370450392516,9.34291668412693,-2.0874445655177176,2.036250355462279,6.141347384937305,1.303494624995263,-2.151538828494364,-4.058797903104948,-5.581637604883498,7.584600118521916,8.857986279147278,6.1584811352608,-4.232283866033357,-2.115146013679273,3.0945830732306034,6.449439451378007,8.596461638984314,6.200934835435696
ID_0014,Segment_Type_0,-2.5668240132664155,12.21072404804676,7.347378682520273,-0.7177832845644144,-8.564102455299961,-4.486266685076528,-15.619859166162104,6.949883682586231,-1.5547777691975035,2.970067052337098,-10.335360336656962,8.502586098471117,5.2681996857269136,-8.496076910506511,-0.6337224888112725,-1.6632547925279466,-6.820319691449955,4.450420510903676,-2.359763353339817,-3.852448512709885,2.0788729947053,-8.859494390094078,-1.69747617028027,-2.3580468076845214,-2.069978873707385,2.4420456183590904,-8.240511891130607,-3.81876152073301,1.878850248278773,-12.062655726311034,1.4869957567324141,-3.1642628922282428,-5.700719207990446,8.89701850981012,9.094928846133312,10.867633335881743,-2.6058343156358084,-8.866073869563628,0.11961523744200786,-0.21226707979611584,-5.485925871647267,-1.675590609058706,-8.58422268985055,7.277474804288068,-5.284481365997168,-2.969109456826189,-4.32023198750212,2.824783679576352,-0.6443008020508025,-6.171594968951168
ID_0015,Segment_Type_0,-7.667705504251386,8.220909897591985,6.9928335022780255,2.4529140236233222,-2.0087705791767383,-4.317336711821514,-10.473073727449952,7.3918063651273,1.9038734785030862,0.2060096475555917,-11.939307405294834,7.996294775790235,1.5583015588685933,-5.634484115805369,-6.98618026749059,-10.51414455621026,-2.9046229776159156,2.284810494372155,-0.7935134299954625,-4.985587634061587,3.715663273827227,-5.509571885767435,-3.388598104996416,-4.734293760213069,-0.18709840188132987,8.692220854923969,-7.4980970033621315,5.5295371161033104,0.5342140422773883,-8.989974212249704,0.4696830480129269,-6.031340436453518,-13.054522371882598,7.6126062480248615,6.582337660619769,6.50629283205995,-1.4216061777603177,-6.431542252085943,-2.244487871904093,3.908224007111727,-6.821035451552253,-2.037709649007097,-8.919409780218281,8.62688259783237,-6.491522160378571,3.745237355434828,-5.284459197262549,-0.6095445581688407,-0.7814922525221182,-9.88458911383859
ID_0016,Segment_Type_3,10.125257571871703,-8.116430072340657,-5.635393022644484,0.9244499685309004,12.623292891490939,-5.076845787445489,2.5193602196208573,1.811980270431996,-6.983735137630226,7.584190896617927,-2.149446128866985,2.3966470783041482,5.9096536716992825,3.439499849860132,-10.03356848298186,9.708540745850595,-7.730851277263127,-5.120767437251858,-8.331226175420055,4.692313645360975,4.503816427459414,-10.279643918450402,-0.17204568663958308,1.2630379708169759,3.1100569281429893,-5.019982190031286,-1.2341496378644834,-4.333685319375955,10.031519886312502,-11.285887425883612,-1.8051758948267018,-9.543342961232558,5.9092440906825665,5.724696433549053,-1.0223203003359849,4.033225724409277,4.068353059647003,3.0423658627595156,2.6673574273498093,-6.1162244339975675,-5.740010581143705,10.461189248062125,10.136691061633439,0.9776490623677159,-6.167033910965541,-7.247976818249188,2.880326979535918,7.022677803127455,7.025638270008168,5.479502115273628
ID_0017,Segment_Type_3,6.823351541444887,-1.0622821471264952,-5.542435597444527,0.2839855184334366,9.297868787670456,-2.1842590601997354,6.782760165013359,2.3289369384387406,-7.001994383649731,6.15090248821726,-0.3026349845048795,1.8952652410984185,0.8144820659366364,0.9120252464115304,-4.502471022046874,6.808635561915115,-6.744250625128111,-5.995671723059363,-7.227626990830087,1.5644155853904411,6.696704268055424,-7.503620832649164,0.0874638567447318,-5.362224446940087,-1.700943454769062,-3.4871046076197634,2.994961390373542,-3.265184922180124,7.3599657584161475,-6.107837210854895,-6.0004054809014775,-10.190961529469579,8.362559611322874,5.98050373865745,-4.003083512264183,1.7249577222681238,10.332034664963283,2.8376599989502576,2.295227098067501,-6.6753585665442365,-2.1237454577833943,6.846787623380716,6.223835450041317,4.428885637853728,-2.7313338466751587,-5.061769280849726,10.00873148262624,10.381203944533636,7.751741738472194,11.60028624486063
ID_0018,Segment_Type_0,-2.4457265716967247,4.215103237704183,4.605284470992508,0.24885024878029682,-8.1124342471507,-3.2710295846039115,-11.979594992334151,9.356535882368647,1.3248929090346548,3.4620511346813236,-7.6123803739546725,10.248325279662112,8.075385309057262,-3.3327561351023243,-7.191771613816295,-7.862501639200699,-6.628031457203741,-1.568397692302631,6.011636436114128,-1.0637182441971944,-1.140628021072464,-10.516267678818089,-2.9524418749994084,-1.3046011406812488,0.49360927263412957,5.0661297439760276,-6.320160006840056,1.1043875786706256,2.0630238929741753,-14.619242677468883,1.5763979615907828,-8.718033611904954,-8.26093959302313,16.44085825157519,10.231344825176949,5.384122746898228,-1.6032208615894559,-6.83983800184929,4.734896756372741,0.32017635783120363,-2.417876391030569,-2.923682886089386,-8.128149385666996,5.870455216621795,-3.435618752144041,0.9537294083644035,-4.809195512224492,-0.3363643620385495,3.3737473852273654,-4.0067747796334245
ID_0019,Segment_Type_1,6.442898913689893,5.833429018943628,14.310849492133459,3.119132169572465,1.6054602799974724,9.628147243603726,-8.146025062622781,-5.125538576609571,-10.890536927219925,-4.992697999563165,-2.597510824108359,-7.39773958427896,6.463034179438113,-3.836796700306968,-5.556422769139556,1.6551876946615636,-11.733164233503008,5.47121435662291,-2.7156027123674313,7.022464516196283,8.658646627144183,-5.889046067034805,-11.396952179731498,3.0076244202721667,4.486351790165423,8.213636125356437,4.452379070727005,-8.721510527160126,-0.30475830363871803,-6.8304418311317034,3.3313790682004245,2.7131805761891177,0.3985477737169796,-8.821185960448272,-10.634077139380198,-2.5257960804873765,4.095982467901192,-1.8215866076987797,3.5462346263920703,1.8820663614610078,-9.439071945221666,1.9961547926199201,5.126604570008777,-0.38496354440992225,5.669465168535582,-0.6308881463038598,-2.5453323625942263,-2.727174129232469,-8.384734161845335,-7.737376359537347
ID_0020,Segment_Type_0,-5.256488259873235,10.732853016014584,4.41851829977057,0.8384411435579111,-4.654482859962621,-8.398263128491157,-9.338830892386936,10.8215927906766,5.870156099390802,8.092447081596728,-10.29362455641873,12.474954305701061,4.27647074658674,-8.02047497323963,-12.23964028741889,-2.1497392981849988,-6.075104763499441,0.17879718327710686,-3.6369104819783944,-2.43750407521381,1.297973742654239,-10.472165013041536,-3.052950618830485,-6.257088196151737,-2.9721146289480096,0.43629644129506984,-9.566419637326822,0.7310116925734268,-3.0630487180164625,-12.773856057154335,2.144974747696747,-7.948534766486802,-3.7188765503961374,13.562452110127603,7.142834504613303,7.560791008337928,-2.0345182243339583,-9.54025486493333,-0.05419331100237179,-1.227696248478118,-7.991349490139701,-1.1858730402011444,-8.206437407284419,6.309584024061644,-7.704394236947519,3.523153112954219,-2.800853246789591,-2.540251936193916,3.2544321143432957,-10.729113733929655
ID_0021,Segment_Type_3,10.361250143554358,-9.136044821613638,-5.470358757782695,-0.5068954332742526,9.721293536043385,-3.6873649546878764,7.807974248410881,5.991496807589597,-8.639091576924608,4.096595689914131,-0.5140022877487318,4.858725104162956,4.335155150443662,-0.5595842068525025,-11.61376784295507,8.179819301344581,-6.6199908495601125,-4.537102250939956,-7.451273772168136,0.6486265219372602,3.2701290118852677,-9.171548753643995,-1.2951755173171535,-8.924284581316375,2.8054076155717356,-6.350089893700556,7.221373171181949,-4.2202732530589,11.405840209187469,-10.117254814396224,-6.5401784782417565,-8.482685686961407,6.141599839046951,4.1502475491735105,0.019658343840046055,2.0705618297937254,12.122702970914938,-1.3828182652571939,-3.6783548494623663,-1.9347298846701562,-9.954586224532639,8.291479654563584,4.619277430734401,2.56674629064025,-6.648469353668717,-3.200577002024193,3.334282228683587,8.5178745250168,9.305956913074375,6.200210915150528
ID_0022,Segment_Type_2,-8.005105246131532,2.966368386217396,-3.923204336346557,-3.7604621909346667,6.1020010874247115,-3.5078170030553357,-3.497396076447534,8.124446660322201,0.44196661981594554,-6.819438551320834,-0.4728912133117448,-4.973756159179741,7.25829799017099,6.662786753306901,7.701377495452074,6.120327447185726,3.4751232907871037,-9.104084880067457,7.3073565102156826,-1.721835383294641,10.333851671874344,8.462717334948085,-1.2106147261614653,-8.54562498589571,-8.291789743551462,-4.7313290910580665,4.090315963004561,8.083425400193647,-8.561250059956317,1.7229362341980268,-5.373461646479063,-5.55886675533107,-10.167847230557324,-2.2440316529661204,10.055886716994014,-6.466373977150991,2.7958864528581917,9.90743653172417,-0.6403186084524646,9.028556555541453,8.45758164081787,-5.487014037673988,-1.9568644990948174,-3.3514382870344837,-7.149346590336409,-13.986505519404096,2.7402908841318085,0.10666312901678265,-10.398350016093199,-7.633812271793688
ID_0023,Segment_Type_4,1.476531323055097,-8.015252723148956,-1.2600468388381747,5.577951434672589,3.4775173293147246,-9.094696020405001,-6.6501709874363195,2.5577763884491675,-11.37940769929154,-6.217606575081271,-0.1653974382551776,-1.9911909895742042,0.9780602205750671,-6.306281308608426,1.5489615424378824,-4.8775512088339505,-5.38599647896865,4.821230858815776,8.412339697052893,10.051974643953928,4.630987697264642,5.889244319976597,-8.30796944742018,-2.801703484113885,-7.3349433122706404,-1.9248192065789893,14.352692592725317,0.1304786232056332,11.399396335163843,-4.220570120587446,11.745466942285287,-0.20811612858622525,7.427998044873748,4.17947996148448,-4.164076716321039,3.591454042694367,-3.988954933985251,-14.288742075855435,5.236444445119121,-12.845299075073457,8.062449502351628,12.936665049586637,10.099100000538044,-6.4216128977447955,-13.041631412735251,7.072782146450069,-1.2403775746445938,11.524473442151267,10.78274481052049,4.41330358508857
ID_0024,Segment_Type_4,4.148571555179103,-7.44638830287521,-6.303255199209834,9.525444990105692,8.07939652696777,-9.476330431882689,-5.417723135646173,5.680493968589084,-5.454282915499082,-5.382541809274847,-1.1361146651031135,4.600108756408561,3.6670720485958794,-3.4766572888193634,2.060092753202164,-2.089215565164952,-3.4789131639643456,7.0282762371898135,3.7668408761283754,7.2909451556835645,3.7368988722162935,3.04615209516249,-3.229867658259602,-7.689127400883715,-3.3459452740553535,-5.010287642416461,9.017444677037401,-8.046241064483628,9.29145030667981,2.3103459277419733,3.810154901642036,0.15894179389755528,0.8061021148649821,-4.505629041168117,-5.874678446143796,5.899226129480141,-5.757636287884701,-8.859398589658115,3.1797258545437663,-3.8440558554320825,8.5499407028866,11.081301137952323,7.513905914861826,2.3214789088468595,-10.78297166602237,6.853873440923753,-1.687547332263558,7.513049117096958,6.150758457050469,8.879194994991888
ID_0025,Segment_Type_0,-6.118208278477162,7.8070115295470295,4.433091276486868,2.5808990030924788,-4.501361580402562,-5.562864784111462,-9.31550830551896,6.828033724549403,3.2976939071521345,7.342876963242333,-9.27252461537595,8.225369907713864,4.166687813294571,-9.366230947465041,-4.69782647574918,-4.886963493832431,-2.4717463280425918,0.17348001676461708,2.156237237571692,-5.3857134325012055,4.625230987465603,-7.30698002443302,-5.677983940993981,-1.1914373658317625,0.14548998105070238,6.595951126027587,-5.803328301692309,0.1899560639801549,7.819221359416946,-6.110350132609613,3.9579642754925475,-6.310019630745699,-6.181075138802737,10.272697686045294,9.378152543426276,5.409036149164437,-4.110017960689307,-15.972622059567462,4.2111626284872425,-2.4181403254838734,-3.5775603073972135,-0.048101620745210565,-12.284638126533038,8.061707656255347,-7.439703080655923,4.433964226360805,-3.0384100673630674,2.795959501326885,-1.0429988923708207,-6.2178906489190915
ID_0026,Segment_Type_0,-0.3551073118078901,9.361937124831867,0.6973876307506084,-0.03389142593637373,-7.064559350137215,-7.069273604090522,-3.90697231466149,3.858553059501208,3.286273339453863,7.884234326741634,-3.909685750526961,8.387203485279983,7.877426447808934,-4.3288168934378595,-5.874796326974761,-6.579022806029589,-2.8252166670591308,-5.8354865804044564,0.3440740979988935,-3.8599724368842434,1.680870652501926,-2.0929672976602682,-5.844442076272018,-3.6804531067887427,4.100282939852554,3.6233659657356303,-7.381812564174153,-0.08287479030489285,3.9501275825647224,-8.551485477216762,-1.0806663298518893,-7.919938934072143,-10.217354223324937,8.784658132009051,10.37724980806576,7.213461352049153,-8.347754001653591,-5.386705250970182,4.3160826452346965,2.2643799937767914,-6.448739484877744,2.6568455965648092,-8.145866299070315,11.551972432082511,-3.5187737779552153,3.0056575709723794,1.9153083229054235,2.6239532292559464,2.368566639376626,-9.493671930835298
ID_0027,Segment_Type_1,6.661392780985182,1.819791775605966,6.6809872999545,7.340134331624443,0.29514882801067205,11.67231850822662,-7.781341705117955,-1.457996205212449,-8.084433836610696,-9.524770429534241,0.4136498099360264,-8.34689842069697,7.151084351066935,-4.801643610287827,0.9754677799080813,4.452916481740308,-9.036067104759143,5.725545444778014,-7.89749195228154,11.896273910914372,5.51777516674568,-8.58792361776872,-11.683454255528085,6.298024078154706,7.22328932386407,5.649738012159856,3.491869617181375,-6.898175021043717,-3.7981475263099473,-5.456598796530303,13.579594563333384,1.5688966091922847,-1.3780266036310889,-10.59231632437385,-4.061012983665,-3.422427842284806,4.10791441665033,8.908683649041823,6.977772164830575,0.9114273502011555,-12.433332254542547,5.344887152883926,8.070837453218566,-0.09344940505770255,-0.8562117535098124,-0.2207174947804979,0.49761621360370134,0.36100799403175343,-4.464359876584512,-8.792305586634678
ID_0028,Segment_Type_0,2.299416864009633,7.077748703151869,0.41692124130994723,0.7950103321844328,-11.818346619194113,-5.002360957007672,-14.001035372276812,7.3946668684566,-3.172229314776316,3.360707044579305,-5.479864724572616,10.299816771829374,4.4901188035961,-5.831226508782187,-6.318458475746871,-5.1503339383228095,-7.332301049011312,1.9765468172630833,-8.122078706164622,-5.750128576948687,1.0163732883187278,-5.626805721781067,-4.100529897603464,-6.1866707687668825,-3.3410831302018194,6.2002192517287895,-6.204192711494197,-1.163121505817135,0.6462069034609009,-7.330571752701823,0.8566656058557307,-6.809745636326853,-3.274126670093053,5.4185041528568565,4.683033832554541,8.12692112432574,-5.604332269767845,-8.842151539228873,1.7317695849153525,-1.8464504771267551,-3.562890022863571,1.9088593487707017,-7.156670797978189,4.645840402094027,-7.702284709381835,-3.847250961633928,-5.789230530918666,2.7931183895203624,2.22657187623652,-6.856694046869769
